,SEASON,TEAM ID,TEAM,PLAYER ID,PLAYER,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL
6593,2016-17,1610612746,Los Angeles Clippers,203085,Austin Rivers,G,193.04,90.71858188712795,"AUG 01, 1992",24.0,4,Duke
6594,2016-17,1610612746,Los Angeles Clippers,101138,Brandon Bass,F,203.2,113.39822735890993,"APR 30, 1985",32.0,11,Louisiana State
6595,2016-17,1610612746,Los Angeles Clippers,201933,Blake Griffin,F,208.28,113.85182026834558,"MAR 16, 1989",28.0,6,Oklahoma
6596,2016-17,1610612746,Los Angeles Clippers,202325,Wesley Johnson,F,200.66,97.52247552866254,"JUL 11, 1987",29.0,6,Syracuse
6597,2016-17,1610612746,Los Angeles Clippers,1718,Paul Pierce,F,200.66,106.59433371737533,"OCT 13, 1977",39.0,18,Kansas
6598,2016-17,1610612747,Los Angeles Lakers,201156,Nick Young,G-F,200.66,95.25451098148434,"JUN 01, 1985",32.0,9,Southern California
6599,2016-17,1610612747,Los Angeles Lakers,1626156,D'Angelo Russell,G,195.58,88.45061733994974,"FEB 23, 1996",21.0,1,Ohio State
6600,2016-17,1610612747,Los Angeles Lakers,201147,Corey Brewer,F,205.74,84.368281155029,"MAR 05, 1986",31.0,9,Florida
6601,2016-17,1610612747,Los Angeles Lakers,203903,Jordan Clarkson,G,195.58,87.99702443051412,"JUN 07, 1992",25.0,2,Missouri
6602,2016-17,1610612747,Los Angeles Lakers,1626204,Larry Nance Jr.,F,205.74,104.32636917019714,"JAN 01, 1993",24.0,1,Wyoming
6603,2016-17,1610612747,Los Angeles Lakers,2736,Luol Deng,F,205.74,99.79044007584075,"APR 16, 1985",32.0,12,Duke
6604,2016-17,1610612747,Los Angeles Lakers,1628021,David Nwaba,G,193.04,94.8009180720487,"JAN 14, 1993",24.0,R,Cal Poly
6605,2016-17,1610612747,Los Angeles Lakers,203898,Tyler Ennis,G,190.5,87.99702443051412,"AUG 24, 1994",22.0,2,Syracuse
6606,2016-17,1610612747,Los Angeles Lakers,1627742,Brandon Ingram,F,205.74,86.18265279277155,"SEP 02, 1997",19.0,R,Duke
6607,2016-17,1610612747,Los Angeles Lakers,203080,Thomas Robinson,F,208.28,107.50151953624662,"MAR 17, 1991",26.0,4,Kansas
6608,2016-17,1610612747,Los Angeles Lakers,202389,Timofey Mozgov,C,215.9,124.73805009480093,"JUL 16, 1986",30.0,6,                                   
6609,2016-17,1610612747,Los Angeles Lakers,204028,Tarik Black,C-F,205.74,113.39822735890993,"NOV 22, 1991",25.0,2,Kansas
6610,2016-17,1610612747,Los Angeles Lakers,203944,Julius Randle,F,205.74,113.39822735890993,"NOV 29, 1994",22.0,2,Kentucky
6611,2016-17,1610612747,Los Angeles Lakers,1897,Metta World Peace,F,200.66,117.93415645326634,"NOV 13, 1979",37.0,16,St. John's
6612,2016-17,1610612747,Los Angeles Lakers,1627826,Ivica Zubac,C,215.9,108.86229826455354,"MAR 18, 1997",20.0,R,Mega Basket
6613,2016-17,1610612748,Miami Heat,1626196,Josh Richardson,G,198.12,90.71858188712795,"SEP 15, 1993",23.0,1,Tennessee
6614,2016-17,1610612748,Miami Heat,2547,Chris Bosh,F,210.82,106.59433371737533,"MAR 24, 1984",33.0,13,Georgia Tech
6615,2016-17,1610612748,Miami Heat,201961,Wayne Ellington,G,193.04,90.71858188712795,"NOV 29, 1987",29.0,7,North Carolina
6616,2016-17,1610612748,Miami Heat,201177,Josh McRoberts,F,208.28,108.86229826455354,"FEB 28, 1987",30.0,9,Duke
6617,2016-17,1610612748,Miami Heat,202337,Luke Babbitt,F,205.74,102.05840462301894,"JUN 20, 1989",28.0,6,Nevada-Reno
6618,2016-17,1610612748,Miami Heat,201609,Goran Dragic,G,190.5,86.18265279277155,"MAY 06, 1986",31.0,8,Union Olimpija
6619,2016-17,1610612748,Miami Heat,204020,Tyler Johnson,G,193.04,84.368281155029,"MAY 07, 1992",25.0,2,Fresno State
6620,2016-17,1610612748,Miami Heat,203079,Dion Waiters,G,193.04,99.79044007584075,"DEC 10, 1991",25.0,4,Syracuse
6621,2016-17,1610612748,Miami Heat,1627855,Okaro White,F,203.2,92.5329535248705,"AUG 13, 1992",24.0,R,Florida State
6622,2016-17,1610612748,Miami Heat,201949,James Johnson,F,205.74,113.39822735890993,"FEB 20, 1987",30.0,7,Wake Forest
6623,2016-17,1610612748,Miami Heat,203585,Rodney McGruder,G,193.04,92.98654643430615,"JUL 29, 1991",25.0,R,Kansas State
6624,2016-17,1610612748,Miami Heat,1626159,Justise Winslow,F,200.66,102.05840462301894,"MAR 26, 1996",21.0,1,Duke
6625,2016-17,1610612748,Miami Heat,202355,Hassan Whiteside,C,213.36,120.20212100044454,"JUN 13, 1989",28.0,4,Marshall
6626,2016-17,1610612748,Miami Heat,203186,Willie Reed,F-C,210.82,111.13026281173174,"MAY 16, 1990",27.0,1,St. Louis
6627,2016-17,1610612748,Miami Heat,2617,Udonis Haslem,F,203.2,106.59433371737533,"JUN 09, 1980",37.0,13,Florida
6628,2016-17,1610612749,Milwaukee Bucks,1627780,Gary Payton II,G,190.5,86.18265279277155,"DEC 01, 1992",24.0,R,Oregon State
6629,2016-17,1610612749,Milwaukee Bucks,201150,Spencer Hawes,F-C,215.9,111.13026281173174,"APR 28, 1988",29.0,9,Washington
6630,2016-17,1610612749,Milwaukee Bucks,1891,Jason Terry,G,187.96,83.91468824559335,"SEP 15, 1977",39.0,17,Arizona
6631,2016-17,1610612749,Milwaukee Bucks,1627748,Thon Maker,F-C,215.9,101.15121880414766,"FEB 25, 1997",20.0,R,Athlete Institute Prep
6632,2016-17,1610612749,Milwaukee Bucks,203521,Matthew Dellavedova,G,193.04,89.81139606825667,"SEP 08, 1990",26.0,3,St.Mary's College of California
6633,2016-17,1610612749,Milwaukee Bucks,201563,Michael Beasley,F,208.28,106.59433371737533,"JAN 09, 1989",28.0,8,Kansas State
6634,2016-17,1610612749,Milwaukee Bucks,203953,Jabari Parker,F,203.2,113.39822735890993,"MAR 15, 1995",22.0,2,Duke
6635,2016-17,1610612749,Milwaukee Bucks,1627763,Malcolm Brogdon,G,195.58,97.52247552866254,"DEC 11, 1992",24.0,R,Virginia
6636,2016-17,1610612749,Milwaukee Bucks,202328,Greg Monroe,C,210.82,120.20212100044454,"JUN 04, 1990",27.0,6,Georgetown
6637,2016-17,1610612749,Milwaukee Bucks,1626173,Rashad Vaughn,G,198.12,91.62576770599922,"AUG 16, 1996",20.0,1,UNLV
6638,2016-17,1610612749,Milwaukee Bucks,203503,Tony Snell,G-F,200.66,98.42966134753382,"NOV 10, 1991",25.0,3,New Mexico
6639,2016-17,1610612749,Milwaukee Bucks,203114,Khris Middleton,G-F,203.2,106.1407408079397,"AUG 12, 1991",25.0,4,Texas A&M
6640,2016-17,1610612749,Milwaukee Bucks,203089,John Henson,C-F,210.82,103.8727762607615,"DEC 28, 1990",26.0,4,North Carolina
6641,2016-17,1610612749,Milwaukee Bucks,203507,Giannis Antetokounmpo,F-G,210.82,100.69762589471202,"DEC 06, 1994",22.0,3,Filathlitikos
6642,2016-17,1610612749,Milwaukee Bucks,203141,Mirza Teletovic,F,205.74,111.13026281173174,"SEP 17, 1985",31.0,4,
6643,2016-17,1610612750,Minnesota Timberwolves,1626145,Tyus Jones,G,187.96,88.45061733994974,"MAY 10, 1996",21.0,1,Duke
6644,2016-17,1610612750,Minnesota Timberwolves,1627739,Kris Dunn,G,193.04,92.98654643430615,"MAR 18, 1994",23.0,R,Providence
6645,2016-17,1610612750,Minnesota Timberwolves,201575,Brandon Rush,G-F,198.12,102.05840462301894,"JUL 07, 1985",31.0,8,Kansas
6646,2016-17,1610612750,Minnesota Timberwolves,203476,Gorgui Dieng,F-C,210.82,108.86229826455354,"JAN 18, 1990",27.0,3,Louisville
6647,2016-17,1610612750,Minnesota Timberwolves,203897,Zach LaVine,G,195.58,83.91468824559335,"MAR 10, 1995",22.0,2,UCLA
6648,2016-17,1610612750,Minnesota Timberwolves,201937,Ricky Rubio,G,193.04,86.18265279277155,"OCT 21, 1990",26.0,5,FC Barcelona
6649,2016-17,1610612750,Minnesota Timberwolves,201593,Nikola Pekovic,C,210.82,139.2530231967414,"JAN 03, 1986",31.0,6,Panathinaikos
6650,2016-17,1610612750,Minnesota Timberwolves,203498,Shabazz Muhammad,F,198.12,101.15121880414766,"NOV 13, 1992",24.0,3,UCLA
6651,2016-17,1610612750,Minnesota Timberwolves,201956,Omri Casspi,F,205.74,102.05840462301894,"JUN 22, 1988",29.0,7,Maccabi Tel Aviv
6652,2016-17,1610612750,Minnesota Timberwolves,203952,Andrew Wiggins,F,203.2,90.26498897769231,"FEB 23, 1995",22.0,2,Kansas
6653,2016-17,1610612750,Minnesota Timberwolves,201941,Jordan Hill,F-C,208.28,108.86229826455354,"JUL 27, 1987",29.0,7,Arizona
6654,2016-17,1610612750,Minnesota Timberwolves,1626157,Karl-Anthony Towns,C,213.36,110.6766699022961,"NOV 15, 1995",21.0,1,Kentucky
6655,2016-17,1610612750,Minnesota Timberwolves,203940,Adreian Payne,F,208.28,107.50151953624662,"FEB 19, 1991",26.0,2,Michigan State
6656,2016-17,1610612750,Minnesota Timberwolves,202332,Cole Aldrich,C,210.82,113.39822735890993,"OCT 31, 1988",28.0,6,Kansas
6657,2016-17,1610612750,Minnesota Timberwolves,202357,Nemanja Bjelica,F,208.28,102.05840462301894,"MAY 09, 1988",29.0,1,Fenerbahce
6658,2016-17,1610612751,Brooklyn Nets,200751,Randy Foye,G,193.04,98.88325425696947,"SEP 24, 1983",33.0,10,Villanova
6659,2016-17,1610612751,Brooklyn Nets,203930,Sean Kilpatrick,G,193.04,99.33684716640511,"JAN 06, 1990",27.0,2,Cincinnati
6660,2016-17,1610612751,Brooklyn Nets,202391,Jeremy Lin,G,190.5,90.71858188712795,"AUG 23, 1988",28.0,6,Harvard
6661,2016-17,1610612751,Brooklyn Nets,203915,Spencer Dinwiddie,G,198.12,90.71858188712795,"APR 06, 1993",24.0,2,Colorado
6662,2016-17,1610612751,Brooklyn Nets,203462,Archie Goodwin,G,195.58,92.98654643430615,"AUG 17, 1994",22.0,3,Kentucky
6663,2016-17,1610612751,Brooklyn Nets,201572,Brook Lopez,C,213.36,121.56289972875145,"APR 01, 1988",29.0,8,Stanford
6664,2016-17,1610612751,Brooklyn Nets,203925,Joe Harris,F-G,198.12,99.33684716640511,"SEP 06, 1991",25.0,2,Virginia
6665,2016-17,1610612751,Brooklyn Nets,203112,Quincy Acy,F,200.66,108.86229826455354,"OCT 06, 1990",26.0,4,Baylor
6666,2016-17,1610612751,Brooklyn Nets,203909,KJ McDaniels,G-F,198.12,92.98654643430615,"FEB 09, 1993",24.0,2,Clemson
6667,2016-17,1610612751,Brooklyn Nets,1627785,Isaiah Whitehead,G,193.04,96.61528970979127,"MAR 08, 1995",22.0,R,Seton Hall
6668,2016-17,1610612751,Brooklyn Nets,1627747,Caris LeVert,G-F,200.66,92.07936061543487,"AUG 25, 1994",22.0,R,Michigan
6669,2016-17,1610612751,Brooklyn Nets,1626178,Rondae Hollis-Jefferson,F,200.66,97.06888261922691,"JAN 03, 1995",22.0,1,Arizona
6670,2016-17,1610612751,Brooklyn Nets,202344,Trevor Booker,F,203.2,103.41918335132586,"NOV 25, 1987",29.0,6,Clemson
6671,2016-17,1610612751,Brooklyn Nets,203120,Justin Hamilton,C,213.36,115.66619190608813,"APR 01, 1990",27.0,2,Louisiana State
6672,2016-17,1610612751,Brooklyn Nets,203094,Andrew Nicholson,F,205.74,113.39822735890993,"DEC 08, 1989",27.0,4,St. Bonaventure
6673,2016-17,1610612752,New York Knicks,1626254,Maurice Ndour,F,205.74,90.71858188712795,"JUN 18, 1992",25.0,R,Ohio
6674,2016-17,1610612752,New York Knicks,1626184,Chasson Randle,G,187.96,83.91468824559335,"FEB 05, 1993",24.0,R,Stanford
6675,2016-17,1610612752,New York Knicks,201584,Courtney Lee,G,195.58,90.71858188712795,"OCT 03, 1985",31.0,8,Western Kentucky
6676,2016-17,1610612752,New York Knicks,204001,Kristaps Porzingis,F,220.98,108.86229826455354,"AUG 02, 1995",21.0,1,Cajasol Sevilla
6677,2016-17,1610612752,New York Knicks,2546,Carmelo Anthony,F,203.2,108.86229826455354,"MAY 29, 1984",33.0,13,Syracuse
6678,2016-17,1610612752,New York Knicks,203200,Justin Holiday,G,198.12,83.91468824559335,"APR 05, 1989",28.0,3,Washington
6679,2016-17,1610612752,New York Knicks,203124,Kyle O'Quinn,C-F,208.28,113.39822735890993,"MAR 26, 1990",27.0,4,Norfolk State
6680,2016-17,1610612752,New York Knicks,201149,Joakim Noah,C,210.82,104.32636917019714,"FEB 25, 1985",32.0,9,Florida
6681,2016-17,1610612752,New York Knicks,1626195,Willy Hernangomez,C,210.82,108.86229826455354,"MAY 27, 1994",23.0,R,Cajasol Sevilla
6682,2016-17,1610612752,New York Knicks,2756,Sasha Vujacic,G,200.66,88.45061733994974,"MAR 08, 1984",33.0,9,Udine
6683,2016-17,1610612752,New York Knicks,201565,Derrick Rose,G,190.5,86.18265279277155,"OCT 04, 1988",28.0,7,Memphis
6684,2016-17,1610612752,New York Knicks,1627758,Ron Baker,G,193.04,99.79044007584075,"MAR 30, 1993",24.0,R,Wichita State
6685,2016-17,1610612752,New York Knicks,1627850,Marshall Plumlee,C,213.36,113.39822735890993,"JUL 14, 1992",24.0,R,Duke
6686,2016-17,1610612752,New York Knicks,202498,Lance Thomas,F,203.2,106.59433371737533,"APR 24, 1988",29.0,5,Duke
6687,2016-17,1610612752,New York Knicks,1627851,Mindaugas Kuzminskas,F,205.74,97.52247552866254,"OCT 19, 1989",27.0,R,Malaga
6688,2016-17,1610612753,Orlando Magic,203932,Aaron Gordon,F,205.74,99.79044007584075,"SEP 16, 1995",21.0,2,Arizona
6689,2016-17,1610612753,Orlando Magic,204014,Damjan Rudez,F,208.28,103.41918335132586,"JUN 17, 1986",31.0,2,Zaragoza
6690,2016-17,1610612753,Orlando Magic,203901,Elfrid Payton,G,193.04,83.91468824559335,"FEB 22, 1994",23.0,2,Louisana-Lafayette
6691,2016-17,1610612753,Orlando Magic,1626209,Mario Hezonja,G-F,203.2,98.88325425696947,"FEB 25, 1995",22.0,1,                                   
6692,2016-17,1610612753,Orlando Magic,202696,Nikola Vucevic,C,213.36,117.93415645326634,"OCT 24, 1990",26.0,5,Southern California
6693,2016-17,1610612753,Orlando Magic,203095,Evan Fournier,G,200.66,92.98654643430615,"OCT 29, 1992",24.0,4,Poitiers Basket 86
6694,2016-17,1610612753,Orlando Magic,202687,Bismack Biyombo,C-F,205.74,115.66619190608813,"AUG 28, 1992",24.0,5,Baloncesto Fuenlabrada
6695,2016-17,1610612753,Orlando Magic,1627875,Marcus Georges-Hunt,G,198.12,99.79044007584075,"MAR 28, 1994",23.0,R,Georgia Tech
6696,2016-17,1610612753,Orlando Magic,201571,D.J. Augustin,G,182.88,83.00750242672207,"NOV 10, 1987",29.0,8,Texas-Austin
6697,2016-17,1610612753,Orlando Magic,201975,Jodie Meeks,G,193.04,95.25451098148434,"AUG 21, 1987",29.0,7,Kentucky
6698,2016-17,1610612753,Orlando Magic,1627868,Patricio Garino,G-F,198.12,92.07936061543487,"MAY 17, 1993",24.0,R,George Washington
6699,2016-17,1610612753,Orlando Magic,203082,Terrence Ross,F,200.66,88.45061733994974,"FEB 05, 1991",26.0,4,Washington
6700,2016-17,1610612753,Orlando Magic,201228,C.J. Watson,G,187.96,79.37875915123695,"APR 17, 1984",33.0,9,Tennessee
6701,2016-17,1610612753,Orlando Magic,1627757,Stephen Zimmerman,C,213.36,108.86229826455354,"SEP 09, 1996",20.0,R,UNLV
6702,2016-17,1610612753,Orlando Magic,201145,Jeff Green,F,205.74,106.59433371737533,"AUG 28, 1986",30.0,8,Georgetown
6703,2016-17,1610612754,Indiana Pacers,201166,Aaron Brooks,G,182.88,73.028458419138,"JAN 14, 1985",32.0,8,Oregon
6704,2016-17,1610612754,Indiana Pacers,101139,CJ Miles,F-G,198.12,102.05840462301894,"MAR 18, 1987",30.0,11,No College
6705,2016-17,1610612754,Indiana Pacers,202338,Kevin Seraphin,F-C,208.28,126.09882882310785,"DEC 07, 1989",27.0,6,Cholet
6706,2016-17,1610612754,Indiana Pacers,1626202,Joe Young,G,187.96,81.64672369841516,"JUN 27, 1992",25.0,1,Oregon
6707,2016-17,1610612754,Indiana Pacers,202730,Lavoy Allen,F-C,205.74,117.93415645326634,"FEB 04, 1989",28.0,5,Temple
6708,2016-17,1610612754,Indiana Pacers,202362,Lance Stephenson,G,195.58,104.32636917019714,"SEP 05, 1990",26.0,6,Cincinnati
6709,2016-17,1610612754,Indiana Pacers,2744,Al Jefferson,C,208.28,131.0883508268999,"JAN 04, 1985",32.0,12,Prentiss HS (MS)
6710,2016-17,1610612754,Indiana Pacers,101145,Monta Ellis,G,190.5,83.91468824559335,"OCT 26, 1985",31.0,11,No College
6711,2016-17,1610612754,Indiana Pacers,202331,Paul George,F,205.74,99.79044007584075,"MAY 02, 1990",27.0,6,Fresno State
6712,2016-17,1610612754,Indiana Pacers,201152,Thaddeus Young,F,203.2,100.24403298527638,"JUN 21, 1988",29.0,9,Georgia Tech
6713,2016-17,1610612754,Indiana Pacers,1626176,Rakeem Christmas,F,205.74,113.39822735890993,"DEC 01, 1991",25.0,1,Syracuse
6714,2016-17,1610612754,Indiana Pacers,1627777,Georges Niang,F,203.2,104.32636917019714,"JUN 17, 1993",24.0,R,Iowa State
6715,2016-17,1610612754,Indiana Pacers,1626167,Myles Turner,C,210.82,110.22307699286046,"MAR 24, 1996",21.0,1,Texas-Austin
6716,2016-17,1610612754,Indiana Pacers,203922,Glenn Robinson III,G-F,198.12,100.69762589471202,"JAN 08, 1994",23.0,2,Michigan
6717,2016-17,1610612754,Indiana Pacers,201952,Jeff Teague,G,187.96,84.368281155029,"JUN 10, 1988",29.0,7,Wake Forest
6718,2016-17,1610612755,Philadelphia 76ers,201573,Jerryd Bayless,G,190.5,90.71858188712795,"AUG 20, 1988",28.0,8,Arizona
6719,2016-17,1610612755,Philadelphia 76ers,204456,T.J. McConnell,G,187.96,90.71858188712795,"MAR 25, 1992",25.0,1,Arizona
6720,2016-17,1610612755,Philadelphia 76ers,1627816,Alex Poythress,F,200.66,107.95511244568226,"SEP 06, 1993",23.0,R,Kentucky
6721,2016-17,1610612755,Philadelphia 76ers,1626143,Jahlil Okafor,C,210.82,124.73805009480093,"DEC 15, 1995",21.0,1,Duke
6722,2016-17,1610612755,Philadelphia 76ers,203967,Dario Saric,F,208.28,101.15121880414766,"APR 08, 1994",23.0,R,Anadolu Efes
6723,2016-17,1610612755,Philadelphia 76ers,203917,Nik Stauskas,G,198.12,92.98654643430615,"OCT 07, 1993",23.0,2,Michigan
6724,2016-17,1610612755,Philadelphia 76ers,201945,Gerald Henderson,G,195.58,97.52247552866254,"DEC 09, 1987",29.0,7,Duke
6725,2016-17,1610612755,Philadelphia 76ers,200771,Sergio Rodriguez,G,190.5,79.83235206067259,"JUN 12, 1986",31.0,4,Estudiantes
6726,2016-17,1610612755,Philadelphia 76ers,1627789,Timothe Luwawu-Cabarrot,G-F,198.12,92.98654643430615,"MAY 09, 1995",22.0,R,Mega Basket
6727,2016-17,1610612755,Philadelphia 76ers,203954,Joel Embiid,C,213.36,113.39822735890993,"MAR 16, 1994",23.0,R,Kansas
6728,2016-17,1610612755,Philadelphia 76ers,1626158,Richaun Holmes,F,208.28,111.13026281173174,"OCT 15, 1993",23.0,1,Bowling Green
6729,2016-17,1610612755,Philadelphia 76ers,1626147,Justin Anderson,G-F,198.12,103.41918335132586,"NOV 19, 1993",23.0,1,Virginia
6730,2016-17,1610612755,Philadelphia 76ers,1627732,Ben Simmons,F,208.28,108.86229826455354,"JUL 20, 1996",20.0,R,Louisiana State
6731,2016-17,1610612755,Philadelphia 76ers,203496,Robert Covington,F,205.74,97.52247552866254,"DEC 14, 1990",26.0,3,Tennessee State
6732,2016-17,1610612755,Philadelphia 76ers,1627848,Shawn Long,F,205.74,115.66619190608813,"JAN 29, 1993",24.0,R,Louisiana-Lafayette
6733,2016-17,1610612755,Philadelphia 76ers,201168,Tiago Splitter,C-F,210.82,111.13026281173174,"JAN 01, 1985",32.0,6,Baskonia
6734,2016-17,1610612756,Phoenix Suns,1627737,Marquese Chriss,F,208.28,105.68714789850407,"JUL 02, 1997",19.0,R,Washington
6735,2016-17,1610612756,Phoenix Suns,1626164,Devin Booker,G,198.12,93.44013934374179,"OCT 30, 1996",20.0,1,Kentucky
6736,2016-17,1610612756,Phoenix Suns,202339,Eric Bledsoe,G,185.42000000000002,92.98654643430615,"DEC 09, 1989",27.0,6,Kentucky
6737,2016-17,1610612756,Phoenix Suns,201162,Jared Dudley,F,200.66,102.05840462301894,"JUL 10, 1985",31.0,9,Boston College
6738,2016-17,1610612756,Phoenix Suns,2199,Tyson Chandler,C,215.9,108.86229826455354,"OCT 02, 1982",34.0,15,                                   
6739,2016-17,1610612756,Phoenix Suns,1627755,Tyler Ulis,G,177.8,68.03893641534596,"JAN 05, 1996",21.0,R,Kentucky
6740,2016-17,1610612756,Phoenix Suns,1627884,Derrick Jones Jr.,F,200.66,86.18265279277155,"FEB 15, 1997",20.0,R,UNLV
6741,2016-17,1610612756,Phoenix Suns,202688,Brandon Knight,G,190.5,88.45061733994974,"DEC 02, 1991",25.0,5,Kentucky
6742,2016-17,1610612756,Phoenix Suns,203933,T.J. Warren,F,203.2,102.05840462301894,"SEP 05, 1993",23.0,2,North Carolina State
6743,2016-17,1610612756,Phoenix Suns,101179,Ronnie Price,G,187.96,86.18265279277155,"JUN 21, 1983",34.0,11,Utah Valley
6744,2016-17,1610612756,Phoenix Suns,1626210,Alan Williams,F-C,203.2,117.93415645326634,"JAN 28, 1993",24.0,1,California-Santa Barbara
6745,2016-17,1610612756,Phoenix Suns,2571,Leandro Barbosa,G,190.5,87.99702443051412,"NOV 28, 1982",34.0,13,                                   
6746,2016-17,1610612756,Phoenix Suns,203458,Alex Len,C,215.9,117.93415645326634,"JUN 16, 1993",24.0,3,Maryland
6747,2016-17,1610612756,Phoenix Suns,202407,Elijah Millsap,G-F,200.66,97.52247552866254,"AUG 12, 1987",29.0,2,Alabama-Birmingham
6748,2016-17,1610612756,Phoenix Suns,1627733,Dragan Bender,F,215.9,102.05840462301894,"NOV 17, 1997",19.0,R,                                   
6749,2016-17,1610612757,Portland Trail Blazers,203081,Damian Lillard,G,190.5,88.45061733994974,"JUL 15, 1990",26.0,4,Weber State
6750,2016-17,1610612757,Portland Trail Blazers,202323,Evan Turner,G-F,200.66,99.79044007584075,"OCT 27, 1988",28.0,6,Ohio State
6751,2016-17,1610612757,Portland Trail Blazers,203468,CJ McCollum,G,190.5,86.18265279277155,"SEP 19, 1991",25.0,3,Lehigh
6752,2016-17,1610612757,Portland Trail Blazers,203090,Maurice Harkless,F,205.74,99.79044007584075,"MAY 11, 1993",24.0,4,St. John's
6753,2016-17,1610612757,Portland Trail Blazers,1626192,Pat Connaughton,G-F,195.58,95.25451098148434,"JAN 06, 1993",24.0,1,Notre Dame
6754,2016-17,1610612757,Portland Trail Blazers,203894,Shabazz Napier,G,185.42000000000002,79.37875915123695,"JUL 14, 1991",25.0,2,Connecticut
6755,2016-17,1610612757,Portland Trail Blazers,202329,Al-Farouq Aminu,F,205.74,99.79044007584075,"SEP 21, 1990",26.0,6,Wake Forest
6756,2016-17,1610612757,Portland Trail Blazers,1627774,Jake Layman,F,205.74,95.25451098148434,"MAR 07, 1994",23.0,R,Maryland
6757,2016-17,1610612757,Portland Trail Blazers,203086,Meyers Leonard,F-C,215.9,115.66619190608813,"FEB 27, 1992",25.0,4,Illinois
6758,2016-17,1610612757,Portland Trail Blazers,202334,Ed Davis,F,208.28,111.13026281173174,"JUN 05, 1989",28.0,6,North Carolina
6759,2016-17,1610612757,Portland Trail Blazers,203943,Noah Vonleh,F,205.74,111.13026281173174,"AUG 24, 1995",21.0,2,Indiana
6760,2016-17,1610612757,Portland Trail Blazers,203459,Allen Crabbe,G,198.12,97.52247552866254,"APR 09, 1992",25.0,3,California
6761,2016-17,1610612757,Portland Trail Blazers,203994,Jusuf Nurkic,C,213.36,127.00601464197912,"AUG 23, 1994",22.0,2,Cedevita
6762,2016-17,1610612757,Portland Trail Blazers,203105,Festus Ezeli,C,210.82,120.20212100044454,"OCT 21, 1989",27.0,3,Vanderbilt
6763,2016-17,1610612757,Portland Trail Blazers,1627817,Tim Quarterman,G,198.12,86.18265279277155,"OCT 27, 1994",22.0,R,Louisiana State
6764,2016-17,1610612758,Sacramento Kings,1626161,Willie Cauley-Stein,C,213.36,108.86229826455354,"AUG 18, 1993",23.0,1,Kentucky
6765,2016-17,1610612758,Sacramento Kings,1627746,Skal Labissiere,F-C,210.82,102.05840462301894,"MAR 18, 1996",21.0,R,Kentucky
6766,2016-17,1610612758,Sacramento Kings,1627781,Malachi Richardson,G,198.12,92.98654643430615,"JAN 05, 1996",21.0,R,Syracuse
6767,2016-17,1610612758,Sacramento Kings,201954,Darren Collison,G,182.88,79.37875915123695,"AUG 23, 1987",29.0,7,UCLA
6768,2016-17,1610612758,Sacramento Kings,200752,Rudy Gay,F,203.2,104.32636917019714,"AUG 17, 1986",30.0,10,Connecticut
6769,2016-17,1610612758,Sacramento Kings,204038,Langston Galloway,G,187.96,90.71858188712795,"DEC 09, 1991",25.0,2,St. Joseph's (PA)
6770,2016-17,1610612758,Sacramento Kings,201951,Ty Lawson,G,180.34,88.45061733994974,"NOV 03, 1987",29.0,7,North Carolina
6771,2016-17,1610612758,Sacramento Kings,1627834,Georgios Papagiannis,C,215.9,108.86229826455354,"JUL 03, 1997",19.0,R,Panathinaikos
6772,2016-17,1610612758,Sacramento Kings,202066,Garrett Temple,G,198.12,88.45061733994974,"MAY 08, 1986",31.0,6,Louisiana State
6773,2016-17,1610612758,Sacramento Kings,203463,Ben McLemore,G,195.58,88.45061733994974,"FEB 11, 1993",24.0,3,Kansas
6774,2016-17,1610612758,Sacramento Kings,1627741,Buddy Hield,G,193.04,97.06888261922691,"DEC 17, 1992",24.0,R,Oklahoma
6775,2016-17,1610612758,Sacramento Kings,201936,Tyreke Evans,G-F,198.12,99.79044007584075,"SEP 19, 1989",27.0,7,Memphis
6776,2016-17,1610612758,Sacramento Kings,201167,Arron Afflalo,G,195.58,95.25451098148434,"OCT 15, 1985",31.0,9,UCLA
6777,2016-17,1610612758,Sacramento Kings,201585,Kosta Koufos,C,213.36,120.20212100044454,"FEB 24, 1989",28.0,8,Ohio State
6778,2016-17,1610612759,San Antonio Spurs,203937,Kyle Anderson,G-F,205.74,104.32636917019714,"SEP 20, 1993",23.0,2,UCLA
6779,2016-17,1610612759,San Antonio Spurs,202695,Kawhi Leonard,F,200.66,104.32636917019714,"JUN 29, 1991",26.0,5,San Diego State
6780,2016-17,1610612759,San Antonio Spurs,203473,Dewayne Dedmon,C,213.36,111.13026281173174,"AUG 12, 1989",27.0,3,Southern California
6781,2016-17,1610612759,San Antonio Spurs,1627749,Dejounte Murray,G,195.58,77.11079460405875,"SEP 19, 1996",20.0,R,Washington
6782,2016-17,1610612759,San Antonio Spurs,201988,Patty Mills,G,182.88,83.91468824559335,"AUG 11, 1988",28.0,7,St.Mary's College of California
6783,2016-17,1610612759,San Antonio Spurs,2225,Tony Parker,G,187.96,83.91468824559335,"MAY 17, 1982",35.0,15,Paris Basket Racing
6784,2016-17,1610612759,San Antonio Spurs,101135,David Lee,F-C,205.74,111.13026281173174,"APR 29, 1983",34.0,11,Florida
6785,2016-17,1610612759,San Antonio Spurs,1627854,Bryn Forbes,G,190.5,86.18265279277155,"JUL 23, 1993",23.0,R,Michigan State
